review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_text,review_date,helpful_votes
REV31733,ORD125577,C15552,R1642,4.0,3.8,4.3,"Really loved the food, will order again!",2022-07-28,3
REV31734,ORD132473,C15333,R3374,4.5,4.1,4.4,Hot food delivered on time. Thumbs up!,2021-06-25,6
REV31735,ORD125731,C18400,R1069,3.6,3.6,3.6,Delivery was late but food was good.,2022-05-15,3
REV31736,ORD137385,C14190,R1668,3.8,4.4,3.9,"Packaging was good, taste was okay.",2022-05-18,1
REV31737,ORD129879,C15553,R3790,4.3,3.9,4.0,Excellent food quality and packaging.,2021-06-04,5
REV31738,ORD104265,C10199,R1603,2.9,3.8,3.2,"Could be better, but not bad.",2022-05-21,0
REV31739,ORD124029,C16671,R3293,3.1,4.3,3.7,"Food was okay, nothing special.",2021-08-08,5
REV31740,ORD123227,C15792,R3058,3.5,3.7,3.7,Delivery was late but food was good.,2021-09-07,5
REV31741,ORD110950,C17407,R3535,4.2,4.6,4.2,Hot food delivered on time. Thumbs up!,2022-12-08,0
REV31742,ORD111396,C12620,R3485,4.1,4.3,3.8,"Decent food, nothing extraordinary.",2021-04-09,2
REV31743,ORD126821,C15535,R2342,4.1,2.8,3.8,Food arrived cold but tasted fine.,2021-01-09,9
REV31744,ORD112352,C12958,R1175,3.7,4.8,4.1,Excellent food quality and packaging.,2022-03-31,0
REV31745,ORD107587,C14087,R3670,3.8,4.5,4.0,Great taste and fast delivery.,2021-08-28,0
REV31746,ORD126131,C17347,R3545,4.2,3.9,3.8,"Decent food, nothing extraordinary.",2021-03-15,0
REV31747,ORD135918,C16331,R2910,4.1,4.1,4.3,"Very fresh ingredients, absolutely delicious.",2022-12-16,2
REV31748,ORD109515,C19485,R1335,4.0,3.3,3.6,"Packaging was good, taste was okay.",2023-01-11,5
REV31749,ORD118023,C16709,R3490,3.5,4.6,3.8,"Okay experience, may try again.",2021-05-13,0
REV31750,ORD131793,C15381,R3084,3.9,4.1,4.0,Portions were generous and flavourful.,2021-09-09,0
REV31751,ORD112353,C13460,R1267,4.4,3.6,4.0,Great taste and fast delivery.,2022-08-16,0
REV31752,ORD119070,C10228,R2990,3.7,3.5,3.5,"Average food, expected more.",2023-08-14,0
REV31753,ORD111762,C12245,R1870,4.6,2.9,4.2,Portions were generous and flavourful.,2022-03-30,1
REV31754,ORD123080,C17541,R3415,3.0,2.4,2.6,Food was cold and undercooked.,2022-08-01,6
REV31755,ORD145486,C17785,R2589,3.6,3.8,3.2,Food arrived cold but tasted fine.,2023-08-13,0
REV31756,ORD107729,C14899,R1703,4.6,4.5,4.7,Quick delivery and tasty food.,2021-11-05,3
REV31757,ORD145878,C17997,R2524,4.7,4.4,4.7,Quick delivery and tasty food.,2022-03-14,0
REV31758,ORD136271,C10230,R2497,4.0,4.3,4.4,Portions were generous and flavourful.,2021-12-02,1
REV31759,ORD145173,C17891,R2742,3.7,3.9,4.0,"Value for money, loved it.",2023-06-15,2
REV31760,ORD113501,C10457,R2322,4.1,3.7,4.1,"Really loved the food, will order again!",2021-12-17,9
REV31761,ORD140895,C19045,R3112,3.8,3.9,3.8,"Decent food, nothing extraordinary.",2023-05-08,4
REV31762,ORD112520,C14428,R1096,3.6,3.7,3.4,"Average food, expected more.",2022-05-24,1
REV31763,ORD146389,C14966,R1644,3.8,3.7,3.6,"Packaging was good, taste was okay.",2023-10-15,0
REV31764,ORD119398,C18279,R2482,4.2,2.8,3.8,"Okay experience, may try again.",2023-07-25,11
REV31765,ORD129570,C19165,R1292,3.4,3.1,3.0,"Decent food, nothing extraordinary.",2023-08-01,2
REV31766,ORD104361,C14268,R1813,3.7,3.3,3.2,"Could be better, but not bad.",2021-09-19,0
REV31767,ORD148385,C18976,R2860,3.8,3.6,4.0,Portions were generous and flavourful.,2021-04-06,3
REV31768,ORD133427,C11797,R1316,4.6,4.2,4.6,Quick delivery and tasty food.,2021-11-27,1
REV31769,ORD116530,C10768,R1784,3.2,3.5,3.2,"Average food, expected more.",2022-02-02,2
REV31770,ORD112957,C10714,R3062,4.5,3.5,3.9,"Average food, expected more.",2021-06-30,2
REV31771,ORD105486,C14414,R2120,3.5,4.2,3.6,Delivery was late but food was good.,2023-11-25,1
REV31772,ORD111321,C17866,R1714,4.5,3.8,4.0,"Really loved the food, will order again!",2022-02-27,14
REV31773,ORD138592,C10390,R2081,3.7,4.9,4.0,Quick delivery and tasty food.,2023-07-15,4
REV31774,ORD132108,C12423,R2216,4.9,3.9,4.3,"Very fresh ingredients, absolutely delicious.",2022-02-13,4
REV31775,ORD116374,C17812,R2131,4.6,3.9,4.3,Excellent food quality and packaging.,2021-10-11,2
REV31776,ORD126123,C14194,R3294,4.2,3.9,4.0,Hot food delivered on time. Thumbs up!,2023-08-23,2
REV31777,ORD142321,C14919,R1680,3.9,3.7,3.6,"Could be better, but not bad.",2022-08-07,0
REV31778,ORD100861,C17825,R1844,4.3,3.6,4.1,"Authentic flavours, highly recommended.",2021-08-01,1
REV31779,ORD120820,C19208,R1491,4.1,2.9,3.7,"Okay experience, may try again.",2023-07-26,1
REV31780,ORD137884,C12568,R3718,3.9,3.8,3.9,"Decent food, nothing extraordinary.",2022-06-09,6
REV31781,ORD111377,C13083,R1638,4.3,4.3,4.4,Excellent food quality and packaging.,2021-10-04,16
REV31782,ORD132127,C13417,R3237,3.4,4.4,3.7,Delivery was late but food was good.,2023-03-25,1
REV31783,ORD133209,C19067,R2312,4.2,4.1,4.1,Quick delivery and tasty food.,2022-06-03,2
REV31784,ORD124108,C18186,R3559,3.3,3.0,3.1,"Decent food, nothing extraordinary.",2022-09-30,1
REV31785,ORD125509,C16004,R1015,3.4,4.4,4.4,Quick delivery and tasty food.,2022-10-23,2
REV31786,ORD105455,C19024,R1304,4.6,3.4,3.9,"Decent food, nothing extraordinary.",2021-01-29,12
REV31787,ORD144464,C10654,R3122,4.5,2.8,3.6,"Decent food, nothing extraordinary.",2021-04-01,1
REV31788,ORD101117,C16650,R1067,4.6,3.8,3.8,"Packaging was good, taste was okay.",2023-02-13,1
REV31789,ORD147987,C13524,R1483,4.6,4.4,4.7,Portions were generous and flavourful.,2021-04-10,8
REV31790,ORD105293,C14422,R3071,4.0,3.8,3.9,"Could be better, but not bad.",2022-02-07,1
REV31791,ORD127825,C12406,R2663,3.8,3.0,3.5,Food arrived cold but tasted fine.,2023-05-16,3
REV31792,ORD106165,C13891,R2654,4.6,3.8,4.0,Portions were generous and flavourful.,2022-03-09,2
REV31793,ORD149519,C14207,R1601,4.2,3.6,3.9,Delivery was late but food was good.,2023-05-28,1
REV31794,ORD108626,C14336,R3124,4.9,4.6,5.0,"Really loved the food, will order again!",2021-10-06,11
REV31795,ORD144589,C17672,R1072,4.2,3.4,3.7,Delivery was late but food was good.,2022-04-07,0
REV31796,ORD140794,C19331,R2590,2.8,4.5,3.1,"Decent food, nothing extraordinary.",2021-08-18,5
REV31797,ORD100698,C19182,R1444,4.6,3.5,3.9,"Could be better, but not bad.",2023-06-14,1
REV31798,ORD112133,C18050,R3607,4.9,4.5,4.8,One of the best in the area!,2023-10-01,5
REV31799,ORD113835,C16048,R3031,4.3,3.2,3.9,Delivery was late but food was good.,2022-01-03,5
REV31800,ORD145892,C12152,R1618,3.6,3.7,4.0,Portions were generous and flavourful.,2021-08-15,3
REV31801,ORD136964,C15443,R1683,3.8,4.3,4.2,Great taste and fast delivery.,2022-05-23,8
REV31802,ORD118017,C13099,R3009,4.2,3.5,3.8,"Okay experience, may try again.",2022-06-05,12
REV31803,ORD112399,C10247,R3549,4.8,4.5,4.6,"Value for money, loved it.",2021-05-16,2
REV31804,ORD146163,C12182,R3768,3.5,4.2,3.8,"Decent food, nothing extraordinary.",2021-12-14,6
REV31805,ORD116115,C10700,R1555,4.0,3.8,4.2,"Value for money, loved it.",2022-05-24,1
REV31806,ORD142565,C18715,R1948,3.7,4.4,3.8,"Okay experience, may try again.",2021-10-29,7
REV31807,ORD118233,C17071,R1598,4.0,4.5,4.1,Portions were generous and flavourful.,2021-07-27,0
REV31808,ORD146164,C13777,R2961,4.4,4.8,4.4,Portions were generous and flavourful.,2021-12-15,2
REV31809,ORD104479,C15082,R1558,4.2,4.7,4.5,"Value for money, loved it.",2023-01-16,0
REV31810,ORD125287,C14528,R1489,3.3,4.2,3.7,"Okay experience, may try again.",2021-07-11,9
REV31811,ORD149871,C10405,R2462,2.9,3.2,3.0,"Average food, expected more.",2022-01-21,2
REV31812,ORD105946,C19400,R1991,4.0,3.3,4.1,Excellent food quality and packaging.,2023-02-14,3
REV31813,ORD135139,C10280,R2551,4.4,3.8,4.4,"Really loved the food, will order again!",2023-05-05,1
REV31814,ORD115459,C19990,R2608,4.2,4.5,4.1,"Value for money, loved it.",2021-07-30,1
REV31815,ORD125082,C11798,R2803,3.5,2.7,3.1,Food arrived cold but tasted fine.,2021-09-19,0
REV31816,ORD110685,C15432,R1446,4.5,4.2,4.5,"Really loved the food, will order again!",2023-08-08,8
REV31817,ORD120635,C17925,R2264,3.5,3.5,3.6,"Average food, expected more.",2021-10-18,1
REV31818,ORD124477,C12434,R3391,3.9,4.5,4.2,"Really loved the food, will order again!",2023-02-21,10
REV31819,ORD136017,C12248,R1537,4.3,4.3,4.7,"Really loved the food, will order again!",2022-08-17,6
REV31820,ORD144334,C19219,R2243,4.3,2.7,3.5,Food arrived cold but tasted fine.,2021-04-23,6
REV31821,ORD101534,C14860,R2193,4.3,4.1,4.4,"Very fresh ingredients, absolutely delicious.",2023-09-14,0
REV31822,ORD119759,C13100,R3318,4.7,3.5,3.5,"Average food, expected more.",2021-05-06,2
REV31823,ORD132326,C14320,R1663,4.3,3.7,4.3,Great taste and fast delivery.,2023-06-18,0
REV31824,ORD148144,C15567,R2789,3.7,4.3,3.7,"Average food, expected more.",2022-08-02,0
REV31825,ORD106170,C12345,R2414,4.5,3.3,4.0,Excellent food quality and packaging.,2023-08-01,10
REV31826,ORD141171,C15786,R1479,3.4,3.2,3.6,"Could be better, but not bad.",2023-02-28,4
REV31827,ORD110351,C13520,R2802,2.9,4.8,3.5,"Food was okay, nothing special.",2022-01-07,2
REV31828,ORD141126,C14335,R2119,3.9,3.8,4.3,Quick delivery and tasty food.,2021-04-02,0
REV31829,ORD134814,C10812,R2258,4.3,3.7,4.1,Excellent food quality and packaging.,2021-03-01,2
REV31830,ORD107196,C13892,R3792,3.6,4.5,4.3,Great taste and fast delivery.,2022-01-13,7
REV31831,ORD114336,C16408,R1395,4.3,3.4,4.0,"Very fresh ingredients, absolutely delicious.",2023-11-02,12
REV31832,ORD109220,C13947,R1920,4.7,3.2,4.0,Great taste and fast delivery.,2023-12-01,4
REV31833,ORD140836,C12971,R1330,4.0,3.9,3.9,"Decent food, nothing extraordinary.",2021-04-18,2
REV31834,ORD102482,C12371,R2820,4.1,4.0,4.0,One of the best in the area!,2021-09-07,3
REV31835,ORD103866,C14428,R3645,3.8,4.5,4.1,One of the best in the area!,2021-08-20,6
REV31836,ORD142754,C12203,R1650,4.1,4.5,4.1,Excellent food quality and packaging.,2021-02-21,17
REV31837,ORD134779,C14927,R3485,4.7,3.7,4.3,Excellent food quality and packaging.,2022-08-10,0
REV31838,ORD117040,C15598,R2270,4.1,4.3,4.1,Great taste and fast delivery.,2022-05-21,3
REV31839,ORD135330,C19715,R3338,4.4,3.9,4.4,One of the best in the area!,2021-12-11,15
REV31840,ORD130056,C12424,R1677,4.6,4.5,4.8,"Very fresh ingredients, absolutely delicious.",2021-03-25,3
REV31841,ORD135298,C10409,R3232,4.1,3.7,3.9,"Food was okay, nothing special.",2021-02-10,0
REV31842,ORD107132,C11888,R2738,4.5,4.1,4.4,"Value for money, loved it.",2021-10-24,0
REV31843,ORD145880,C19826,R1022,3.5,4.5,3.7,"Could be better, but not bad.",2023-06-14,0
REV31844,ORD113310,C17427,R2540,3.2,4.0,3.3,"Food was okay, nothing special.",2023-07-02,1
REV31845,ORD119057,C19083,R2223,3.7,4.1,3.8,Delivery was late but food was good.,2023-11-03,4
REV31846,ORD142748,C13740,R2211,4.4,3.9,4.3,One of the best in the area!,2022-12-17,17
REV31847,ORD137021,C19504,R1983,4.8,2.8,3.9,"Food was okay, nothing special.",2022-12-12,6
REV31848,ORD129528,C18999,R3834,3.6,3.7,3.9,"Food was okay, nothing special.",2021-03-09,0
REV31849,ORD104742,C19385,R2990,4.3,3.8,4.2,One of the best in the area!,2021-06-13,10
REV31850,ORD101772,C13046,R2907,4.1,4.0,4.1,"Very fresh ingredients, absolutely delicious.",2021-11-04,6
REV31851,ORD106204,C18114,R1309,4.2,3.2,3.5,"Okay experience, may try again.",2022-02-01,4
REV31852,ORD141223,C16226,R1511,4.0,3.4,3.7,"Could be better, but not bad.",2023-09-02,7
REV31853,ORD126748,C11808,R3177,4.7,4.0,4.8,Excellent food quality and packaging.,2023-07-26,3
REV31854,ORD134072,C15622,R2598,4.5,4.7,4.7,Hot food delivered on time. Thumbs up!,2021-01-12,0
REV31855,ORD143151,C10370,R1333,3.3,3.7,3.7,"Average food, expected more.",2023-02-18,0
REV31856,ORD144368,C12487,R2969,4.8,3.6,4.1,One of the best in the area!,2023-10-20,0
REV31857,ORD117964,C13247,R1998,4.5,4.2,4.8,Great taste and fast delivery.,2023-11-16,1
REV31858,ORD125720,C16257,R2579,4.0,3.5,3.6,"Could be better, but not bad.",2022-08-24,11
REV31859,ORD102056,C17199,R1503,4.3,4.2,4.3,"Authentic flavours, highly recommended.",2022-08-11,9
REV31860,ORD118225,C12190,R1369,4.3,3.6,3.9,"Average food, expected more.",2021-09-15,6
REV31861,ORD149121,C12387,R1856,4.5,3.6,4.5,"Very fresh ingredients, absolutely delicious.",2021-05-05,8
REV31862,ORD136718,C13954,R2010,3.9,3.1,4.0,"Really loved the food, will order again!",2022-02-27,0
REV31863,ORD107976,C16312,R2274,4.2,3.2,3.6,"Okay experience, may try again.",2021-02-09,10
REV31864,ORD104883,C14858,R3848,4.3,4.1,4.1,"Authentic flavours, highly recommended.",2021-12-14,9
REV31865,ORD146707,C15987,R2919,4.4,3.4,4.1,"Authentic flavours, highly recommended.",2021-12-10,4
REV31866,ORD103256,C15349,R3633,4.5,4.5,4.3,"Very fresh ingredients, absolutely delicious.",2021-11-17,0
REV31867,ORD109679,C16213,R3164,4.6,3.3,4.0,Quick delivery and tasty food.,2022-02-04,0
REV31868,ORD118388,C15829,R3661,4.3,4.5,4.1,One of the best in the area!,2023-01-23,3
REV31869,ORD120145,C14680,R1257,3.5,4.2,3.8,"Could be better, but not bad.",2021-11-04,5
REV31870,ORD109469,C16654,R2311,4.5,4.6,4.5,"Authentic flavours, highly recommended.",2022-12-02,1
REV31871,ORD122636,C18612,R1076,4.1,4.4,4.3,Quick delivery and tasty food.,2022-07-30,5
REV31872,ORD130201,C19388,R1288,4.1,4.8,4.3,"Very fresh ingredients, absolutely delicious.",2023-11-26,1
REV31873,ORD135101,C12170,R3632,3.3,3.2,3.0,"Could be better, but not bad.",2022-04-09,2
REV31874,ORD127279,C18028,R1292,3.3,4.4,3.4,"Packaging was good, taste was okay.",2023-05-20,0
REV31875,ORD126471,C13619,R2350,4.7,3.9,4.7,Quick delivery and tasty food.,2022-11-20,2
REV31876,ORD109544,C19534,R2269,4.1,4.1,3.9,"Average food, expected more.",2021-04-04,6
REV31877,ORD148764,C18894,R1607,3.9,3.7,3.9,Delivery was late but food was good.,2021-09-06,4
REV31878,ORD106000,C19365,R2160,4.6,3.8,4.2,Excellent food quality and packaging.,2023-12-30,4
REV31879,ORD110298,C13330,R2615,4.6,4.2,4.4,Quick delivery and tasty food.,2023-02-15,14
REV31880,ORD106973,C13419,R2857,4.6,3.7,4.1,Portions were generous and flavourful.,2022-12-23,3
REV31881,ORD122860,C18869,R3483,4.2,4.3,3.8,Delivery was late but food was good.,2023-09-27,1
REV31882,ORD119373,C14858,R2587,4.7,4.2,4.4,"Authentic flavours, highly recommended.",2021-04-13,2
REV31883,ORD149360,C10046,R1176,3.2,3.9,3.6,"Could be better, but not bad.",2022-08-08,0
REV31884,ORD139513,C10185,R3844,3.4,3.0,3.3,Food arrived cold but tasted fine.,2023-07-11,4
REV31885,ORD121840,C10905,R1145,4.0,3.9,4.1,One of the best in the area!,2021-11-19,0
REV31886,ORD106104,C18611,R3709,3.9,4.4,4.2,One of the best in the area!,2023-04-21,2
REV31887,ORD114563,C18725,R3514,4.5,3.7,4.2,Excellent food quality and packaging.,2023-08-26,0
REV31888,ORD114815,C10761,R3394,4.0,4.4,4.2,Portions were generous and flavourful.,2023-02-14,0
REV31889,ORD118091,C10764,R3457,3.5,3.6,3.6,Food arrived cold but tasted fine.,2022-04-22,3
REV31890,ORD107121,C15448,R1289,4.7,2.8,4.0,Quick delivery and tasty food.,2021-11-28,0
REV31891,ORD147864,C13031,R1304,4.2,4.3,4.1,"Value for money, loved it.",2023-01-05,3
REV31892,ORD107914,C15597,R2117,4.1,4.2,3.9,"Okay experience, may try again.",2022-07-02,9
REV31893,ORD118628,C19050,R2167,4.3,2.4,3.7,"Food was okay, nothing special.",2023-01-22,0
REV31894,ORD133247,C10848,R2190,3.5,4.0,4.0,"Authentic flavours, highly recommended.",2023-08-24,2
REV31895,ORD127803,C11967,R3996,4.8,4.3,4.6,"Very fresh ingredients, absolutely delicious.",2023-08-28,2
REV31896,ORD143887,C18264,R3255,3.7,3.7,3.8,"Average food, expected more.",2023-04-07,2
REV31897,ORD122724,C15734,R3109,3.9,4.5,4.1,Portions were generous and flavourful.,2023-11-20,6
REV31898,ORD105522,C11206,R3481,4.5,4.7,4.6,"Authentic flavours, highly recommended.",2021-08-27,3
REV31899,ORD125259,C19657,R1834,4.5,3.4,4.2,"Very fresh ingredients, absolutely delicious.",2021-03-21,1
REV31900,ORD144065,C15434,R2332,3.6,4.4,4.0,Hot food delivered on time. Thumbs up!,2021-03-13,1
REV31901,ORD122399,C11214,R2818,4.2,4.3,4.5,"Value for money, loved it.",2022-01-31,4
REV31902,ORD126181,C13944,R3094,3.4,4.7,3.8,"Okay experience, may try again.",2023-07-15,2
REV31903,ORD143383,C14193,R1868,4.0,3.6,4.2,Quick delivery and tasty food.,2023-07-14,1
REV31904,ORD131478,C10944,R2648,4.2,3.2,3.7,"Okay experience, may try again.",2023-09-17,2
REV31905,ORD127740,C19713,R1712,4.6,4.2,4.6,Hot food delivered on time. Thumbs up!,2022-07-11,4
REV31906,ORD119367,C13822,R1506,2.9,3.4,3.3,"Could be better, but not bad.",2022-09-02,10
REV31907,ORD133499,C19943,R3149,4.5,2.7,3.4,"Could be better, but not bad.",2022-06-11,0
REV31908,ORD133549,C18939,R1947,4.8,4.9,4.5,One of the best in the area!,2022-07-25,5
REV31909,ORD138646,C16262,R2477,4.4,3.6,4.4,Hot food delivered on time. Thumbs up!,2021-08-08,0
REV31910,ORD109885,C18525,R3797,3.3,3.9,3.8,Food arrived cold but tasted fine.,2023-01-11,4
REV31911,ORD125820,C16369,R2687,4.3,4.3,4.4,"Value for money, loved it.",2022-06-29,7
REV31912,ORD130739,C12490,R3160,3.1,3.8,3.6,"Okay experience, may try again.",2023-05-03,3
REV31913,ORD139810,C13431,R2257,4.1,3.6,3.9,"Packaging was good, taste was okay.",2021-03-03,1
REV31914,ORD126606,C15978,R2940,4.2,4.5,4.5,"Authentic flavours, highly recommended.",2023-03-12,2
REV31915,ORD104993,C12187,R3707,4.2,4.0,4.4,Quick delivery and tasty food.,2021-01-15,5
REV31916,ORD136100,C17045,R1399,4.5,4.5,4.3,"Very fresh ingredients, absolutely delicious.",2022-09-17,1
REV31917,ORD143495,C13252,R1653,4.5,4.4,4.4,Excellent food quality and packaging.,2023-08-28,7
REV31918,ORD120188,C18180,R2595,3.4,3.9,3.6,"Food was okay, nothing special.",2022-11-13,0
REV31919,ORD126977,C10987,R2614,4.6,4.3,4.1,"Very fresh ingredients, absolutely delicious.",2023-10-11,1
REV31920,ORD132520,C14970,R1055,4.5,3.4,4.2,"Authentic flavours, highly recommended.",2023-01-28,0
REV31921,ORD144347,C13354,R3126,3.5,4.1,3.8,Delivery was late but food was good.,2023-06-27,8
REV31922,ORD104307,C11680,R3664,3.5,3.5,3.5,"Could be better, but not bad.",2022-07-03,1
REV31923,ORD149811,C18081,R3883,4.6,4.8,4.9,Great taste and fast delivery.,2023-09-25,7
REV31924,ORD121244,C13078,R1900,4.5,4.3,4.1,Great taste and fast delivery.,2023-02-15,4
REV31925,ORD121777,C12978,R3680,3.8,4.7,4.0,"Authentic flavours, highly recommended.",2021-06-03,1
REV31926,ORD141709,C12524,R2103,3.0,3.8,3.3,"Okay experience, may try again.",2023-01-18,2
REV31927,ORD136413,C12541,R3986,4.2,4.2,4.2,Hot food delivered on time. Thumbs up!,2021-07-22,4
REV31928,ORD111567,C19074,R3028,4.1,4.5,4.3,Quick delivery and tasty food.,2023-09-17,5
REV31929,ORD132402,C12245,R1598,4.4,3.7,4.3,"Value for money, loved it.",2021-01-30,6
REV31930,ORD131495,C15972,R3992,4.1,3.9,3.8,"Food was okay, nothing special.",2023-09-22,0
REV31931,ORD106232,C11950,R1831,4.1,3.4,3.8,Delivery was late but food was good.,2022-06-28,6
REV31932,ORD136987,C15217,R2164,4.6,4.4,4.6,Hot food delivered on time. Thumbs up!,2023-08-29,4
REV31933,ORD122016,C10606,R3761,4.5,4.2,4.5,One of the best in the area!,2023-03-27,2
REV31934,ORD117978,C13233,R3470,4.7,4.7,4.5,Excellent food quality and packaging.,2021-03-19,2
REV31935,ORD108461,C14403,R2441,4.4,3.8,3.7,Delivery was late but food was good.,2021-09-11,0
REV31936,ORD143029,C18177,R1190,3.6,4.1,3.9,"Food was okay, nothing special.",2021-08-14,1
REV31937,ORD108703,C17329,R2037,4.9,4.8,4.8,Quick delivery and tasty food.,2023-10-10,6
REV31938,ORD108511,C12063,R2449,5.0,4.2,4.7,"Really loved the food, will order again!",2022-04-10,9
REV31939,ORD133712,C15903,R1049,4.3,3.6,3.8,"Decent food, nothing extraordinary.",2021-10-20,3
REV31940,ORD117660,C14435,R3331,3.8,4.6,3.8,Delivery was late but food was good.,2021-04-12,2
REV31941,ORD139850,C17778,R2979,3.7,4.5,4.1,Quick delivery and tasty food.,2023-03-22,7
REV31942,ORD115565,C15341,R2002,4.6,4.4,4.6,"Authentic flavours, highly recommended.",2021-12-01,4
REV31943,ORD124676,C18487,R1848,4.4,3.8,3.9,"Could be better, but not bad.",2022-01-26,10
REV31944,ORD131127,C15685,R1526,3.3,3.6,3.4,"Okay experience, may try again.",2021-11-21,1
REV31945,ORD101644,C12392,R1233,3.6,3.9,4.0,One of the best in the area!,2023-10-22,2
REV31946,ORD117089,C18266,R2979,2.9,3.9,3.1,"Okay experience, may try again.",2022-01-30,4
REV31947,ORD106004,C15378,R2656,4.3,4.2,4.1,Excellent food quality and packaging.,2023-03-09,1
REV31948,ORD109814,C17021,R2630,4.3,2.2,3.2,"Average food, expected more.",2022-10-28,1
REV31949,ORD121690,C19796,R2353,3.7,4.8,4.0,Excellent food quality and packaging.,2022-11-30,0
REV31950,ORD143444,C15103,R1580,3.8,4.1,4.1,Portions were generous and flavourful.,2023-07-26,1
REV31951,ORD111842,C15025,R1080,4.6,3.8,4.3,Portions were generous and flavourful.,2021-01-06,0
REV31952,ORD115025,C11149,R2490,4.3,2.4,3.7,"Decent food, nothing extraordinary.",2021-05-01,13
REV31953,ORD116453,C12508,R3313,4.4,3.7,4.0,Portions were generous and flavourful.,2021-03-10,6
REV31954,ORD113572,C15114,R2029,4.1,3.5,3.7,"Packaging was good, taste was okay.",2021-05-27,5
REV31955,ORD144177,C18369,R3620,3.9,4.0,4.4,"Really loved the food, will order again!",2022-10-19,0
REV31956,ORD148027,C10333,R3833,4.7,3.7,4.3,Portions were generous and flavourful.,2021-09-29,2
REV31957,ORD118407,C13433,R3648,4.7,4.1,4.1,"Value for money, loved it.",2023-10-26,3
REV31958,ORD101906,C15730,R2979,3.8,3.3,3.4,"Food was okay, nothing special.",2023-09-21,2
REV31959,ORD118982,C19718,R1322,4.0,4.8,4.4,Great taste and fast delivery.,2021-07-27,2
REV31960,ORD113726,C13608,R3801,4.3,3.6,4.1,Great taste and fast delivery.,2023-03-10,0
REV31961,ORD108877,C11376,R1908,4.2,4.2,4.1,"Authentic flavours, highly recommended.",2023-01-08,3
REV31962,ORD120669,C19345,R1156,4.2,4.0,3.7,Food arrived cold but tasted fine.,2021-04-01,0
REV31963,ORD107320,C16912,R3112,4.2,3.0,3.9,"Food was okay, nothing special.",2022-12-31,2
REV31964,ORD119194,C18308,R2037,4.2,3.5,4.0,"Value for money, loved it.",2021-12-04,2
REV31965,ORD135315,C18466,R1057,4.5,4.1,4.0,"Really loved the food, will order again!",2023-05-30,6
REV31966,ORD114260,C11144,R2290,4.2,3.2,3.7,Delivery was late but food was good.,2022-04-29,0
REV31967,ORD108796,C16275,R3384,4.0,4.0,3.8,Food arrived cold but tasted fine.,2022-09-09,1
REV31968,ORD111814,C12083,R2834,4.9,2.9,4.0,One of the best in the area!,2023-08-12,4
REV31969,ORD107057,C19232,R2331,3.7,3.6,3.9,Delivery was late but food was good.,2022-08-16,0
REV31970,ORD147086,C18951,R2862,3.2,3.9,3.2,Food arrived cold but tasted fine.,2023-09-30,0
REV31971,ORD102807,C13867,R1316,4.3,4.6,4.4,"Authentic flavours, highly recommended.",2023-07-13,0
REV31972,ORD115387,C19120,R1870,4.3,4.3,4.4,Portions were generous and flavourful.,2021-11-20,14
REV31973,ORD111538,C15551,R2918,3.2,3.5,3.6,"Food was okay, nothing special.",2023-08-14,0
REV31974,ORD149850,C16288,R3272,4.4,3.9,4.2,Portions were generous and flavourful.,2021-08-27,0
REV31975,ORD120407,C11137,R2285,3.6,3.6,3.8,"Average food, expected more.",2022-10-27,2
REV31976,ORD132536,C14669,R3639,3.8,4.0,3.9,Food arrived cold but tasted fine.,2022-04-05,2
REV31977,ORD132916,C12779,R3118,4.3,3.9,4.6,"Value for money, loved it.",2021-10-12,5
REV31978,ORD124740,C15143,R3817,4.2,1.9,3.3,"Could be better, but not bad.",2021-11-21,0
REV31979,ORD122822,C19883,R2657,4.2,4.7,4.5,One of the best in the area!,2023-12-12,0
REV31980,ORD105039,C14246,R3511,3.9,4.3,4.0,Excellent food quality and packaging.,2022-05-11,0
REV31981,ORD125426,C11131,R2943,4.2,4.2,4.3,One of the best in the area!,2023-06-13,4
REV31982,ORD111141,C14435,R2836,3.4,3.1,3.1,"Food was okay, nothing special.",2021-04-23,2
REV31983,ORD125905,C14680,R2914,3.4,4.2,3.5,"Could be better, but not bad.",2021-01-12,2
REV31984,ORD110304,C12927,R3600,3.6,3.7,3.5,Delivery was late but food was good.,2021-03-08,5
REV31985,ORD118308,C19122,R3841,4.4,4.2,4.2,Quick delivery and tasty food.,2021-01-30,5
REV31986,ORD118257,C13928,R3092,3.8,3.9,3.9,"Average food, expected more.",2023-04-21,1
REV31987,ORD121788,C14908,R2915,4.6,3.6,4.2,"Very fresh ingredients, absolutely delicious.",2023-10-26,10
REV31988,ORD130921,C16402,R3648,4.2,4.2,3.9,"Decent food, nothing extraordinary.",2021-06-14,0
REV31989,ORD147729,C14087,R1952,4.1,2.9,3.6,Delivery was late but food was good.,2023-03-19,9
REV31990,ORD125274,C12952,R3433,4.4,3.6,4.4,"Very fresh ingredients, absolutely delicious.",2021-03-05,2
REV31991,ORD120432,C12548,R2977,4.3,2.6,3.5,"Decent food, nothing extraordinary.",2023-04-03,2
REV31992,ORD128880,C12893,R3247,4.5,4.1,4.7,One of the best in the area!,2022-01-29,4
REV31993,ORD131258,C12447,R1363,4.3,4.5,4.4,"Really loved the food, will order again!",2021-06-05,0
